user_id,touch_date,channel,campaign_id,session_id,utm_source
U1823,2025-02-11,LinkedIn,L001,S56624,LinkedIn
U1823,2025-02-12,TikTok,T001,S89012,TikTok
U1824,2025-02-05,Google Ads,G002,S27182,Google Ads
U1824,2025-02-06,TikTok,T001,S29659,TikTok
U1824,2025-02-07,TikTok,T001,S20360,TikTok
U1824,2025-02-08,Google Ads,G002,S13065,Google Ads
U1824,2025-02-09,TikTok,T001,S43370,TikTok
U1825,2025-03-15,TikTok,T001,S44579,TikTok
U1825,2025-03-16,TikTok,T001,S88413,TikTok
U1825,2025-03-17,TikTok,T001,S63767,TikTok
U1825,2025-03-18,Google Ads,G001,S59954,Google Ads
U1825,2025-03-19,LinkedIn,L001,S35102,LinkedIn
U1826,2025-03-02,LinkedIn,L001,S12552,
U1826,2025-03-03,TikTok,T001,S55380,TikTok
U1826,2025-03-04,LinkedIn,L001,S55028,LinkedIn
U1827,2025-03-19,TikTok,T001,S23769,TikTok
U1827,2025-03-20,LinkedIn,L001,S72142,LinkedIn
U1827,2025-03-21,Google Ads,G002,S88382,Google Ads
U1827,2025-03-22,Facebook,F001,S23470,Facebook
U1827,2025-03-23,Google Ads,G002,S16805,Google Ads
U1828,2025-01-01,Google Ads,G001,S62104,Google Ads
U1828,2025-01-02,Google Ads,G001,S16630,Google Ads
U1829,2025-02-23,Facebook,F002,S52244,Facebook
U1829,2025-02-24,Google Ads,G002,S58043,Google Ads
U1829,2025-02-25,LinkedIn,L001,S51011,LinkedIn
U1829,2025-02-26,TikTok,T001,S59004,TikTok
U1830,2025-01-19,LinkedIn,L001,S11652,LinkedIn
U1830,2025-01-20,Facebook,F001,S13810,Facebook
U1831,2025-02-27,Google Ads,G002,S88047,
U1831,2025-02-28,TikTok,T001,S73087,TikTok
U1831,2025-03-01,TikTok,T001,S93456,TikTok
U1831,2025-03-02,Facebook,F001,S30229,Facebook
U1831,2025-03-03,TikTok,T001,S36997,TikTok
U1832,2025-03-13,TikTok,T001,S69405,TikTok
U1832,2025-03-14,Google Ads,G001,S82571,
U1832,2025-03-15,TikTok,T001,S31071,TikTok
U1833,2025-01-27,Facebook,F002,S64816,Facebook
U1833,2025-01-28,TikTok,T001,S23731,TikTok
U1833,2025-01-29,LinkedIn,L001,S57042,LinkedIn
U1833,2025-01-30,LinkedIn,L001,S36325,LinkedIn
U1834,2025-02-23,Facebook,F002,S72751,Facebook
U1834,2025-02-24,Google Ads,G001,S85060,Google Ads
U1834,2025-02-25,TikTok,T001,S96711,
U1835,2025-02-07,Facebook,F002,S54134,Facebook
U1835,2025-02-08,TikTok,T001,S11949,TikTok
U1835,2025-02-09,Google Ads,G001,S54387,Google Ads
U1835,2025-02-10,Facebook,F001,S11919,Facebook
U1836,2025-01-18,Google Ads,G001,S24456,Google Ads
U1836,2025-01-19,TikTok,T001,S47924,
U1836,2025-01-20,Google Ads,G002,S21920,Google Ads
U1836,2025-01-21,Google Ads,G002,S81725,Google Ads
U1836,2025-01-22,TikTok,T001,S40226,TikTok
U1837,2025-02-15,Google Ads,G002,S80375,Google Ads
U1837,2025-02-16,Facebook,F002,S40666,Facebook
U1837,2025-02-17,Facebook,F001,S34578,Facebook
U1837,2025-02-18,TikTok,T001,S82534,TikTok
U1838,2025-02-04,LinkedIn,L001,S22974,LinkedIn
U1838,2025-02-05,Facebook,F001,S80202,Facebook
U1838,2025-02-06,LinkedIn,L001,S65598,LinkedIn
U1839,2025-01-13,Facebook,F001,S40552,Facebook
U1839,2025-01-14,Google Ads,G001,S44831,Google Ads
U1839,2025-01-15,TikTok,T001,S84469,TikTok
U1839,2025-01-16,Facebook,F002,S25619,Facebook
U1840,2025-03-05,TikTok,T001,S18798,TikTok
U1840,2025-03-06,TikTok,T001,S31182,TikTok
U1840,2025-03-07,Google Ads,G002,S97638,Google Ads
U1840,2025-03-08,Google Ads,G001,S74385,Google Ads
U1840,2025-03-09,Google Ads,G002,S32099,Google Ads
U1841,2025-02-17,LinkedIn,L001,S53147,LinkedIn
U1841,2025-02-18,Google Ads,G002,S86215,Google Ads
U1841,2025-02-19,Facebook,F002,S22391,Facebook
U1842,2025-03-02,TikTok,T001,S52923,TikTok
U1842,2025-03-03,TikTok,T001,S95818,TikTok
U1842,2025-03-04,Google Ads,G001,S18176,Google Ads
U1843,2025-01-14,Facebook,F001,S54859,Facebook
U1843,2025-01-15,LinkedIn,L001,S30323,LinkedIn
U1843,2025-01-16,LinkedIn,L001,S49807,LinkedIn
U1844,2025-02-21,TikTok,T001,S18711,
U1844,2025-02-22,TikTok,T001,S96478,TikTok
U1844,2025-02-23,TikTok,T001,S13093,TikTok
U1845,2025-02-09,Google Ads,G001,S23280,Google Ads
U1845,2025-02-10,TikTok,T001,S70695,TikTok
U1845,2025-02-11,Facebook,F001,S48057,Facebook
U1845,2025-02-12,Facebook,F001,S17145,Facebook
U1846,2025-01-15,LinkedIn,L001,S86025,LinkedIn
U1846,2025-01-16,Google Ads,G001,S77696,Google Ads
U1846,2025-01-17,Google Ads,G001,S95669,Google Ads
U1846,2025-01-18,Facebook,F001,S67923,Facebook
U1847,2025-01-15,Google Ads,G002,S39203,
U1847,2025-01-16,Google Ads,G001,S65547,Google Ads
U1848,2025-03-18,LinkedIn,L001,S85948,LinkedIn
U1848,2025-03-19,LinkedIn,L001,S93529,LinkedIn
U1848,2025-03-20,LinkedIn,L001,S74523,LinkedIn
U1849,2025-03-19,LinkedIn,L001,S50308,LinkedIn
U1849,2025-03-20,Google Ads,G001,S63938,Google Ads
U1849,2025-03-21,TikTok,T001,S33382,TikTok
U1849,2025-03-22,TikTok,T001,S37467,TikTok
U1849,2025-03-23,Google Ads,G001,S71836,Google Ads
U1850,2025-02-27,TikTok,T001,S11614,TikTok
U1850,2025-02-28,TikTok,T001,S66440,TikTok
U1850,2025-03-01,LinkedIn,L001,S59648,LinkedIn
U1850,2025-03-02,Google Ads,G002,S39764,Google Ads
U1850,2025-03-03,LinkedIn,L001,S67207,LinkedIn
U1851,2025-01-17,Google Ads,G001,S47132,
U1851,2025-01-18,Facebook,F001,S14960,Facebook
U1851,2025-01-19,Facebook,F002,S32578,Facebook
U1852,2025-02-20,TikTok,T001,S26979,TikTok
U1852,2025-02-21,LinkedIn,L001,S10056,LinkedIn
U1852,2025-02-22,Facebook,F002,S66381,Facebook
U1852,2025-02-23,LinkedIn,L001,S76483,LinkedIn
U1853,2025-01-26,Facebook,F001,S81187,Facebook
U1853,2025-01-27,Facebook,F001,S28677,Facebook
U1853,2025-01-28,Google Ads,G002,S80153,Google Ads
U1854,2025-01-30,TikTok,T001,S59323,TikTok
U1854,2025-01-31,Google Ads,G001,S40164,Google Ads
U1855,2025-01-26,Facebook,F002,S46534,Facebook
U1855,2025-01-27,LinkedIn,L001,S35037,
U1855,2025-01-28,TikTok,T001,S18272,TikTok
U1856,2025-01-18,TikTok,T001,S83277,TikTok
U1856,2025-01-19,Facebook,F001,S77470,Facebook
U1857,2025-03-05,LinkedIn,L001,S81695,LinkedIn
U1857,2025-03-06,TikTok,T001,S55761,TikTok
U1858,2025-01-13,TikTok,T001,S31256,
U1858,2025-01-14,LinkedIn,L001,S15594,LinkedIn
U1858,2025-01-15,Google Ads,G001,S26191,Google Ads
U1859,2025-03-12,Facebook,F002,S56798,Facebook
U1859,2025-03-13,LinkedIn,L001,S73116,LinkedIn
U1859,2025-03-14,LinkedIn,L001,S22204,LinkedIn
U1859,2025-03-15,Facebook,F001,S43593,Facebook
U1859,2025-03-16,Google Ads,G001,S63365,Google Ads
U1860,2025-03-01,TikTok,T001,S58791,
U1860,2025-03-02,TikTok,T001,S13465,
U1861,2025-03-01,Google Ads,G001,S72613,Google Ads
U1861,2025-03-02,TikTok,T001,S92501,TikTok
U1861,2025-03-03,TikTok,T001,S56246,TikTok
U1861,2025-03-04,Facebook,F001,S24849,Facebook
U1861,2025-03-05,TikTok,T001,S62800,TikTok
U1862,2025-03-10,Google Ads,G001,S41153,Google Ads
U1862,2025-03-11,Google Ads,G002,S29394,Google Ads
U1862,2025-03-12,TikTok,T001,S44607,TikTok
U1863,2025-03-03,TikTok,T001,S97687,TikTok
U1863,2025-03-04,LinkedIn,L001,S13841,LinkedIn
U1863,2025-03-05,Google Ads,G002,S81596,Google Ads
U1863,2025-03-06,TikTok,T001,S14300,TikTok
U1863,2025-03-07,LinkedIn,L001,S46282,LinkedIn
U1864,2025-02-24,TikTok,T001,S38804,TikTok
U1864,2025-02-25,TikTok,T001,S20547,TikTok
U1864,2025-02-26,Facebook,F002,S73146,Facebook
U1865,2025-02-24,Facebook,F002,S70817,Facebook
U1865,2025-02-25,TikTok,T001,S45577,TikTok
U1865,2025-02-26,Facebook,F001,S59684,
U1866,2025-01-03,TikTok,T001,S68596,TikTok
U1866,2025-01-04,Google Ads,G002,S65152,Google Ads
U1866,2025-01-05,Facebook,F002,S82467,Facebook
U1866,2025-01-06,Google Ads,G002,S38490,Google Ads
U1866,2025-01-07,Google Ads,G002,S85992,Google Ads
U1867,2025-02-06,Facebook,F001,S30754,Facebook
U1867,2025-02-07,Facebook,F002,S97081,Facebook
U1868,2025-03-13,Google Ads,G001,S30102,Google Ads
U1868,2025-03-14,Facebook,F001,S64333,
U1869,2025-01-17,Google Ads,G002,S85481,Google Ads
U1869,2025-01-18,LinkedIn,L001,S79767,LinkedIn
U1869,2025-01-19,Google Ads,G002,S85166,
U1869,2025-01-20,Google Ads,G002,S43719,Google Ads
U1870,2025-01-09,Facebook,F002,S46776,Facebook
U1870,2025-01-10,Google Ads,G001,S98110,Google Ads
U1870,2025-01-11,TikTok,T001,S99779,
U1871,2025-01-28,Google Ads,G002,S71687,Google Ads
U1871,2025-01-29,TikTok,T001,S93778,TikTok
U1871,2025-01-30,Facebook,F001,S59294,Facebook
U1872,2025-02-05,Facebook,F002,S76178,Facebook
U1872,2025-02-06,Google Ads,G001,S62802,Google Ads
U1872,2025-02-07,Facebook,F002,S56539,Facebook
U1872,2025-02-08,Facebook,F001,S65200,Facebook
U1873,2025-02-20,TikTok,T001,S37621,TikTok
U1873,2025-02-21,TikTok,T001,S74325,TikTok
U1874,2025-02-23,Google Ads,G002,S24690,Google Ads
U1874,2025-02-24,TikTok,T001,S96839,TikTok
U1874,2025-02-25,TikTok,T001,S66234,TikTok
U1874,2025-02-26,TikTok,T001,S21519,TikTok
U1874,2025-02-27,TikTok,T001,S51368,TikTok
U1875,2025-01-03,LinkedIn,L001,S83366,LinkedIn
U1875,2025-01-04,TikTok,T001,S16615,
U1875,2025-01-05,LinkedIn,L001,S33434,LinkedIn
U1876,2025-01-27,Google Ads,G002,S57445,Google Ads
U1876,2025-01-28,LinkedIn,L001,S58621,LinkedIn
U1876,2025-01-29,Facebook,F001,S47997,Facebook
U1876,2025-01-30,Google Ads,G001,S38391,Google Ads
U1876,2025-01-31,TikTok,T001,S12526,TikTok
U1877,2025-01-29,LinkedIn,L001,S82793,LinkedIn
U1877,2025-01-30,TikTok,T001,S87338,TikTok
U1877,2025-01-31,Google Ads,G002,S89062,Google Ads
U1877,2025-02-01,Google Ads,G001,S74265,Google Ads
U1878,2025-03-21,Google Ads,G002,S32191,Google Ads
U1878,2025-03-22,Google Ads,G001,S72513,Google Ads
U1878,2025-03-23,Facebook,F002,S45198,Facebook
U1878,2025-03-24,TikTok,T001,S88692,TikTok
U1879,2025-01-04,TikTok,T001,S28704,TikTok
U1879,2025-01-05,LinkedIn,L001,S83551,LinkedIn
U1879,2025-01-06,Google Ads,G002,S75263,Google Ads
U1879,2025-01-07,Facebook,F001,S61432,Facebook
U1879,2025-01-08,TikTok,T001,S97043,TikTok
U1880,2025-02-25,Facebook,F001,S65692,Facebook
U1880,2025-02-26,Facebook,F001,S54308,Facebook
U1880,2025-02-27,TikTok,T001,S40788,TikTok
U1880,2025-02-28,Google Ads,G002,S43071,Google Ads
U1880,2025-03-01,TikTok,T001,S83251,TikTok
U1881,2025-01-31,Google Ads,G001,S88948,Google Ads
U1881,2025-02-01,Facebook,F002,S12369,Facebook
U1882,2025-01-22,Google Ads,G001,S28047,Google Ads
U1882,2025-01-23,Google Ads,G002,S65808,Google Ads
U1882,2025-01-24,Google Ads,G002,S84420,Google Ads
U1882,2025-01-25,LinkedIn,L001,S76896,LinkedIn
U1882,2025-01-26,TikTok,T001,S84266,TikTok
U1883,2025-01-18,LinkedIn,L001,S67153,LinkedIn
U1883,2025-01-19,Google Ads,G002,S51552,Google Ads
U1883,2025-01-20,TikTok,T001,S81942,TikTok
U1883,2025-01-21,Facebook,F002,S36926,Facebook
U1883,2025-01-22,TikTok,T001,S74796,TikTok
U1884,2025-02-26,Google Ads,G001,S97483,Google Ads
U1884,2025-02-27,Google Ads,G002,S16765,Google Ads
U1884,2025-02-28,LinkedIn,L001,S20204,LinkedIn
U1884,2025-03-01,LinkedIn,L001,S32658,LinkedIn
U1884,2025-03-02,Facebook,F002,S60304,Facebook
U1885,2025-02-22,Facebook,F002,S98281,Facebook
U1885,2025-02-23,TikTok,T001,S48745,TikTok
U1886,2025-02-22,Facebook,F001,S64933,Facebook
U1886,2025-02-23,TikTok,T001,S19114,TikTok
U1886,2025-02-24,LinkedIn,L001,S42596,LinkedIn
U1886,2025-02-25,TikTok,T001,S38114,
U1886,2025-02-26,Facebook,F001,S28996,Facebook
U1887,2025-02-17,LinkedIn,L001,S77438,LinkedIn
U1887,2025-02-18,TikTok,T001,S85726,TikTok
U1887,2025-02-19,Facebook,F002,S77546,Facebook
U1887,2025-02-20,Facebook,F001,S10048,Facebook
U1887,2025-02-21,LinkedIn,L001,S57606,LinkedIn
U1888,2025-03-06,LinkedIn,L001,S58115,LinkedIn
U1888,2025-03-07,LinkedIn,L001,S67410,LinkedIn
U1888,2025-03-08,Google Ads,G002,S50148,Google Ads
U1888,2025-03-09,Google Ads,G002,S18888,Google Ads
U1889,2025-01-27,Facebook,F001,S83903,Facebook
U1889,2025-01-28,LinkedIn,L001,S85675,LinkedIn
U1889,2025-01-29,LinkedIn,L001,S96153,LinkedIn
U1889,2025-01-30,Google Ads,G002,S42624,Google Ads
U1890,2025-02-22,LinkedIn,L001,S75464,LinkedIn
U1890,2025-02-23,TikTok,T001,S62201,TikTok
U1891,2025-01-29,TikTok,T001,S41746,
U1891,2025-01-30,Facebook,F002,S91541,Facebook
U1891,2025-01-31,Google Ads,G001,S57046,Google Ads
U1891,2025-02-01,Facebook,F001,S16412,Facebook
U1892,2025-01-25,Google Ads,G002,S17835,Google Ads
U1892,2025-01-26,TikTok,T001,S67732,TikTok
U1892,2025-01-27,Facebook,F002,S16840,Facebook
U1893,2025-02-23,Google Ads,G002,S65076,Google Ads
U1893,2025-02-24,TikTok,T001,S99461,TikTok
U1893,2025-02-25,Facebook,F002,S49941,Facebook
U1893,2025-02-26,Facebook,F001,S86054,Facebook
U1894,2025-01-13,LinkedIn,L001,S55215,LinkedIn
U1894,2025-01-14,Facebook,F002,S19395,Facebook
U1894,2025-01-15,Google Ads,G002,S56229,Google Ads
U1895,2025-03-01,Google Ads,G002,S47594,Google Ads
U1895,2025-03-02,Google Ads,G001,S71161,Google Ads
U1895,2025-03-03,Facebook,F001,S42899,Facebook
U1895,2025-03-04,TikTok,T001,S73472,TikTok
U1895,2025-03-05,Google Ads,G002,S87124,Google Ads
U1896,2025-01-23,TikTok,T001,S77143,TikTok
U1896,2025-01-24,TikTok,T001,S79110,TikTok
U1897,2025-03-21,Google Ads,G002,S93008,Google Ads
U1897,2025-03-22,Google Ads,G002,S33490,Google Ads
U1897,2025-03-23,TikTok,T001,S18520,TikTok
U1897,2025-03-24,Google Ads,G002,S29798,Google Ads
U1897,2025-03-25,LinkedIn,L001,S39894,
U1898,2025-01-16,Google Ads,G002,S65059,Google Ads
U1898,2025-01-17,TikTok,T001,S97340,TikTok
U1898,2025-01-18,Facebook,F002,S46292,Facebook
U1898,2025-01-19,Google Ads,G001,S61818,Google Ads
U1898,2025-01-20,LinkedIn,L001,S58807,LinkedIn
U1899,2025-02-23,TikTok,T001,S78816,TikTok
U1899,2025-02-24,Google Ads,G002,S99521,Google Ads
U1900,2025-03-08,Google Ads,G002,S31246,Google Ads
U1900,2025-03-09,Facebook,F001,S99532,Facebook
U1901,2025-01-10,Google Ads,G002,S52485,Google Ads
U1901,2025-01-11,Facebook,F002,S60603,Facebook
U1901,2025-01-12,LinkedIn,L001,S24325,LinkedIn
U1901,2025-01-13,Google Ads,G002,S78811,Google Ads
U1902,2025-01-28,Facebook,F001,S76617,Facebook
U1902,2025-01-29,Facebook,F002,S66354,Facebook
U1902,2025-01-30,LinkedIn,L001,S96602,LinkedIn
U1902,2025-01-31,Google Ads,G002,S36598,Google Ads
U1902,2025-02-01,TikTok,T001,S19695,TikTok
U1903,2025-02-13,Facebook,F002,S33940,
U1903,2025-02-14,LinkedIn,L001,S53481,LinkedIn
U1903,2025-02-15,Facebook,F002,S68414,Facebook
U1903,2025-02-16,Google Ads,G001,S66241,Google Ads
U1904,2025-03-07,Google Ads,G001,S60643,Google Ads
U1904,2025-03-08,Facebook,F002,S47177,Facebook
U1904,2025-03-09,LinkedIn,L001,S37915,LinkedIn
U1905,2025-03-03,LinkedIn,L001,S68144,LinkedIn
U1905,2025-03-04,Facebook,F002,S79306,Facebook
U1906,2025-01-01,LinkedIn,L001,S26350,LinkedIn
U1906,2025-01-02,TikTok,T001,S89509,TikTok
U1906,2025-01-03,Facebook,F002,S56365,Facebook
U1906,2025-01-04,Facebook,F001,S11620,Facebook
U1907,2025-01-06,LinkedIn,L001,S34524,LinkedIn
U1907,2025-01-07,Facebook,F002,S64261,Facebook
U1907,2025-01-08,TikTok,T001,S91447,TikTok
U1907,2025-01-09,Google Ads,G002,S99349,Google Ads
U1907,2025-01-10,TikTok,T001,S39541,TikTok
U1908,2025-01-30,Facebook,F001,S22906,Facebook
U1908,2025-01-31,Google Ads,G002,S37430,
U1909,2025-02-03,LinkedIn,L001,S54420,LinkedIn
U1909,2025-02-04,LinkedIn,L001,S50498,LinkedIn
U1909,2025-02-05,TikTok,T001,S72457,TikTok
U1909,2025-02-06,TikTok,T001,S73220,TikTok
U1909,2025-02-07,TikTok,T001,S13098,TikTok
U1910,2025-02-03,Google Ads,G001,S60969,Google Ads
U1910,2025-02-04,Google Ads,G002,S85028,Google Ads
U1911,2025-02-16,LinkedIn,L001,S65268,LinkedIn
U1911,2025-02-17,LinkedIn,L001,S88610,LinkedIn
U1911,2025-02-18,Facebook,F002,S37002,Facebook
U1912,2025-02-14,TikTok,T001,S58228,TikTok
U1912,2025-02-15,Facebook,F001,S85350,Facebook
U1912,2025-02-16,Facebook,F001,S73397,Facebook
U1912,2025-02-17,Google Ads,G002,S98241,Google Ads
U1912,2025-02-18,LinkedIn,L001,S52000,LinkedIn
U1913,2025-03-15,Facebook,F002,S27601,Facebook
U1913,2025-03-16,Google Ads,G001,S93312,Google Ads
U1913,2025-03-17,Google Ads,G001,S26292,Google Ads
U1913,2025-03-18,LinkedIn,L001,S40383,LinkedIn
U1913,2025-03-19,Facebook,F001,S34281,Facebook
U1914,2025-02-22,TikTok,T001,S27443,TikTok
U1914,2025-02-23,LinkedIn,L001,S21991,LinkedIn
U1914,2025-02-24,Facebook,F001,S18108,Facebook
U1914,2025-02-25,TikTok,T001,S42210,TikTok
U1915,2025-03-11,Google Ads,G001,S14889,Google Ads
U1915,2025-03-12,Facebook,F001,S13201,Facebook
U1915,2025-03-13,LinkedIn,L001,S99882,LinkedIn
U1915,2025-03-14,LinkedIn,L001,S56870,LinkedIn
U1916,2025-01-04,Google Ads,G002,S83740,Google Ads
U1916,2025-01-05,LinkedIn,L001,S21217,LinkedIn
U1917,2025-03-19,LinkedIn,L001,S52903,LinkedIn
U1917,2025-03-20,Google Ads,G001,S60572,Google Ads
U1917,2025-03-21,LinkedIn,L001,S40105,LinkedIn
U1917,2025-03-22,LinkedIn,L001,S17619,LinkedIn
U1917,2025-03-23,TikTok,T001,S68215,TikTok
U1918,2025-02-02,LinkedIn,L001,S83079,LinkedIn
U1918,2025-02-03,LinkedIn,L001,S17253,LinkedIn
U1918,2025-02-04,TikTok,T001,S37632,
U1918,2025-02-05,Facebook,F002,S28413,Facebook
U1919,2025-01-09,Google Ads,G002,S61897,Google Ads
U1919,2025-01-10,Google Ads,G002,S47170,Google Ads
U1919,2025-01-11,TikTok,T001,S75930,
U1920,2025-01-14,Google Ads,G001,S73471,Google Ads
U1920,2025-01-15,Google Ads,G002,S85351,Google Ads
U1920,2025-01-16,TikTok,T001,S43541,TikTok
U1920,2025-01-17,TikTok,T001,S60955,TikTok
U1920,2025-01-18,LinkedIn,L001,S92667,LinkedIn
U1921,2025-03-03,Google Ads,G002,S95674,Google Ads
U1921,2025-03-04,Google Ads,G001,S30605,Google Ads
U1921,2025-03-05,LinkedIn,L001,S87123,
U1921,2025-03-06,TikTok,T001,S26600,TikTok
U1921,2025-03-07,Google Ads,G002,S47695,Google Ads
U1922,2025-03-19,LinkedIn,L001,S93816,LinkedIn
U1922,2025-03-20,LinkedIn,L001,S80897,LinkedIn
U1922,2025-03-21,TikTok,T001,S31113,TikTok
U1923,2025-03-08,TikTok,T001,S46818,TikTok
U1923,2025-03-09,Facebook,F002,S78879,Facebook
U1923,2025-03-10,Google Ads,G001,S49994,Google Ads
U1923,2025-03-11,LinkedIn,L001,S28830,LinkedIn
U1923,2025-03-12,Facebook,F001,S31395,Facebook
U1924,2025-03-13,Facebook,F001,S99082,Facebook
U1924,2025-03-14,TikTok,T001,S36014,TikTok
U1924,2025-03-15,Facebook,F002,S11780,Facebook
U1924,2025-03-16,TikTok,T001,S52192,TikTok
U1925,2025-02-13,Google Ads,G002,S12395,Google Ads
U1925,2025-02-14,Facebook,F002,S81028,Facebook
U1926,2025-03-13,TikTok,T001,S82328,
U1926,2025-03-14,TikTok,T001,S42577,TikTok
U1926,2025-03-15,TikTok,T001,S14096,TikTok
U1926,2025-03-16,TikTok,T001,S18254,TikTok
U1927,2025-02-05,Google Ads,G002,S87975,Google Ads
U1927,2025-02-06,TikTok,T001,S42963,TikTok
U1927,2025-02-07,Google Ads,G002,S86422,Google Ads
U1927,2025-02-08,Facebook,F001,S97594,Facebook
U1928,2025-02-05,TikTok,T001,S56815,TikTok
U1928,2025-02-06,LinkedIn,L001,S88038,LinkedIn
U1929,2025-03-17,Google Ads,G001,S44019,Google Ads
U1929,2025-03-18,LinkedIn,L001,S46820,LinkedIn
U1929,2025-03-19,Facebook,F002,S34220,Facebook
U1929,2025-03-20,TikTok,T001,S52425,TikTok
U1930,2025-01-16,Google Ads,G002,S20857,
U1930,2025-01-17,Facebook,F001,S23580,
U1930,2025-01-18,Google Ads,G002,S56111,Google Ads
U1930,2025-01-19,TikTok,T001,S83401,TikTok
U1930,2025-01-20,Facebook,F002,S13646,Facebook
U1931,2025-03-01,Google Ads,G001,S64911,Google Ads
U1931,2025-03-02,LinkedIn,L001,S94977,LinkedIn
U1931,2025-03-03,TikTok,T001,S37289,TikTok
U1931,2025-03-04,Google Ads,G002,S17758,Google Ads
U1931,2025-03-05,Facebook,F001,S19854,
U1932,2025-03-11,Google Ads,G001,S29455,Google Ads
U1932,2025-03-12,Google Ads,G002,S49293,Google Ads
U1933,2025-02-06,Facebook,F001,S13404,Facebook
U1933,2025-02-07,Google Ads,G002,S56009,Google Ads
U1933,2025-02-08,Facebook,F001,S63205,Facebook
U1933,2025-02-09,Facebook,F002,S15400,Facebook
U1934,2025-02-27,LinkedIn,L001,S96173,LinkedIn
U1934,2025-02-28,Google Ads,G002,S24974,Google Ads
U1934,2025-03-01,Facebook,F001,S98754,Facebook
U1934,2025-03-02,TikTok,T001,S31534,TikTok
U1934,2025-03-03,TikTok,T001,S66879,TikTok
U1935,2025-02-17,Google Ads,G002,S21025,Google Ads
U1935,2025-02-18,LinkedIn,L001,S97116,LinkedIn
U1935,2025-02-19,Facebook,F001,S97579,Facebook
U1935,2025-02-20,Google Ads,G001,S17176,Google Ads
U1936,2025-03-19,LinkedIn,L001,S55177,LinkedIn
U1936,2025-03-20,Google Ads,G002,S53769,Google Ads
U1936,2025-03-21,Google Ads,G002,S88653,Google Ads
U1936,2025-03-22,TikTok,T001,S82976,TikTok
U1937,2025-02-07,TikTok,T001,S91144,TikTok
U1937,2025-02-08,Facebook,F002,S37387,Facebook
U1937,2025-02-09,LinkedIn,L001,S50239,LinkedIn
U1937,2025-02-10,TikTok,T001,S78860,TikTok
U1937,2025-02-11,Google Ads,G002,S90399,Google Ads
U1938,2025-01-01,Google Ads,G002,S73083,Google Ads
U1938,2025-01-02,Google Ads,G001,S60897,Google Ads
U1938,2025-01-03,LinkedIn,L001,S17897,LinkedIn
U1938,2025-01-04,Facebook,F001,S34815,Facebook
U1938,2025-01-05,Google Ads,G002,S28268,Google Ads
U1939,2025-02-25,TikTok,T001,S75527,TikTok
U1939,2025-02-26,TikTok,T001,S76612,TikTok
U1939,2025-02-27,TikTok,T001,S44609,TikTok
U1939,2025-02-28,Facebook,F001,S72873,Facebook
U1939,2025-03-01,LinkedIn,L001,S33401,LinkedIn
U1940,2025-03-16,Facebook,F002,S30388,Facebook
U1940,2025-03-17,Google Ads,G002,S75873,Google Ads
U1940,2025-03-18,Google Ads,G001,S18983,Google Ads
U1940,2025-03-19,Facebook,F002,S87681,Facebook
U1940,2025-03-20,LinkedIn,L001,S12673,LinkedIn
U1941,2025-03-15,LinkedIn,L001,S60406,LinkedIn
U1941,2025-03-16,Google Ads,G001,S23665,Google Ads
U1941,2025-03-17,LinkedIn,L001,S45797,LinkedIn
U1941,2025-03-18,LinkedIn,L001,S19638,LinkedIn
U1942,2025-02-23,LinkedIn,L001,S28095,LinkedIn
U1942,2025-02-24,LinkedIn,L001,S95550,LinkedIn
U1942,2025-02-25,TikTok,T001,S30600,TikTok
U1942,2025-02-26,LinkedIn,L001,S55097,LinkedIn
U1942,2025-02-27,LinkedIn,L001,S56971,LinkedIn
U1943,2025-01-14,TikTok,T001,S53832,TikTok
U1943,2025-01-15,Google Ads,G001,S70598,Google Ads
U1944,2025-02-05,Facebook,F001,S87722,Facebook
U1944,2025-02-06,LinkedIn,L001,S31832,LinkedIn
U1944,2025-02-07,Facebook,F001,S73043,Facebook
U1944,2025-02-08,TikTok,T001,S82725,TikTok
U1944,2025-02-09,TikTok,T001,S74442,TikTok
U1945,2025-01-11,LinkedIn,L001,S71477,
U1945,2025-01-12,Google Ads,G001,S67737,Google Ads
U1945,2025-01-13,Facebook,F001,S20247,
U1946,2025-03-13,LinkedIn,L001,S86286,LinkedIn
U1946,2025-03-14,TikTok,T001,S28006,TikTok
U1946,2025-03-15,TikTok,T001,S77551,TikTok
U1946,2025-03-16,Google Ads,G001,S26352,Google Ads
U1946,2025-03-17,Facebook,F002,S35156,Facebook
U1947,2025-01-30,Google Ads,G002,S14176,Google Ads
U1947,2025-01-31,TikTok,T001,S16829,
U1948,2025-03-13,LinkedIn,L001,S83927,LinkedIn
U1948,2025-03-14,Google Ads,G001,S75842,
U1948,2025-03-15,TikTok,T001,S82780,TikTok
U1949,2025-02-20,Google Ads,G001,S15271,Google Ads
U1949,2025-02-21,TikTok,T001,S72077,TikTok
U1949,2025-02-22,TikTok,T001,S95970,TikTok
U1949,2025-02-23,Google Ads,G001,S30662,Google Ads
U1949,2025-02-24,Google Ads,G002,S16862,Google Ads
U1950,2025-01-13,TikTok,T001,S90140,TikTok
U1950,2025-01-14,TikTok,T001,S59966,TikTok
U1951,2025-01-19,Google Ads,G001,S82197,Google Ads
U1951,2025-01-20,Facebook,F002,S96755,Facebook
U1951,2025-01-21,Facebook,F001,S50160,Facebook
U1951,2025-01-22,Facebook,F002,S27358,
U1952,2025-01-15,LinkedIn,L001,S38365,
