user_id,touch_date,channel,campaign_id,session_id,utm_source,month,day
U1615,2025-03-05,TikTok,T001,S67134,TikTok,3,Wednesday
U1615,2025-03-06,Google Ads,G002,S31390,Google Ads,3,Thursday
U1615,2025-03-07,Facebook,F002,S84327,Facebook,3,Friday
U1615,2025-03-08,Facebook,F002,S17833,Facebook,3,Saturday
U1616,2025-02-07,Facebook,F002,S88113,Facebook,2,Friday
U1616,2025-02-08,TikTok,T001,S46737,TikTok,2,Saturday
U1616,2025-02-09,Google Ads,G002,S12196,Google Ads,2,Sunday
U1616,2025-02-10,TikTok,T001,S95395,unknown,2,Monday
U1617,2025-01-01,Facebook,F002,S95283,Facebook,1,Wednesday
U1617,2025-01-02,Google Ads,G001,S67654,unknown,1,Thursday
U1617,2025-01-03,Google Ads,G002,S39377,Google Ads,1,Friday
U1618,2025-02-07,Facebook,F001,S35762,Facebook,2,Friday
U1618,2025-02-08,LinkedIn,L001,S14944,LinkedIn,2,Saturday
U1618,2025-02-09,Facebook,F002,S65283,Facebook,2,Sunday
U1618,2025-02-10,Facebook,F001,S47579,Facebook,2,Monday
U1618,2025-02-11,LinkedIn,L001,S25775,LinkedIn,2,Tuesday
U1619,2025-02-11,TikTok,T001,S63632,TikTok,2,Tuesday
U1619,2025-02-12,TikTok,T001,S42873,TikTok,2,Wednesday
U1619,2025-02-13,Facebook,F001,S35318,Facebook,2,Thursday
U1619,2025-02-14,LinkedIn,L001,S21656,LinkedIn,2,Friday
U1619,2025-02-15,Facebook,F002,S98648,Facebook,2,Saturday
U1620,2025-02-22,LinkedIn,L001,S71607,LinkedIn,2,Saturday
U1620,2025-02-23,Google Ads,G002,S44815,Google Ads,2,Sunday
U1620,2025-02-24,Facebook,F002,S26682,Facebook,2,Monday
U1620,2025-02-25,LinkedIn,L001,S74210,LinkedIn,2,Tuesday
U1620,2025-02-26,TikTok,T001,S28895,TikTok,2,Wednesday
U1621,2025-01-16,Google Ads,G001,S33762,unknown,1,Thursday
U1621,2025-01-17,Facebook,F001,S86349,unknown,1,Friday
U1622,2025-03-02,Google Ads,G001,S59390,Google Ads,3,Sunday
U1622,2025-03-03,TikTok,T001,S69896,unknown,3,Monday
U1622,2025-03-04,Facebook,F002,S87400,Facebook,3,Tuesday
U1622,2025-03-05,Google Ads,G002,S67175,Google Ads,3,Wednesday
U1622,2025-03-06,Facebook,F002,S66866,Facebook,3,Thursday
U1623,2025-01-10,Google Ads,G002,S47563,Google Ads,1,Friday
U1623,2025-01-11,LinkedIn,L001,S81492,LinkedIn,1,Saturday
U1624,2025-01-22,TikTok,T001,S15190,TikTok,1,Wednesday
U1624,2025-01-23,TikTok,T001,S62186,unknown,1,Thursday
U1625,2025-01-06,LinkedIn,L001,S61259,LinkedIn,1,Monday
U1625,2025-01-07,Google Ads,G001,S94667,Google Ads,1,Tuesday
U1626,2025-02-06,LinkedIn,L001,S60617,LinkedIn,2,Thursday
U1626,2025-02-07,Facebook,F002,S56926,Facebook,2,Friday
U1626,2025-02-08,TikTok,T001,S83263,TikTok,2,Saturday
U1627,2025-01-28,TikTok,T001,S55771,TikTok,1,Tuesday
U1627,2025-01-29,TikTok,T001,S47289,TikTok,1,Wednesday
U1628,2025-01-29,LinkedIn,L001,S44470,LinkedIn,1,Wednesday
U1628,2025-01-30,Facebook,F001,S99152,Facebook,1,Thursday
U1629,2025-01-04,TikTok,T001,S91238,TikTok,1,Saturday
U1629,2025-01-05,Google Ads,G002,S67888,Google Ads,1,Sunday
U1629,2025-01-06,Facebook,F001,S38341,Facebook,1,Monday
U1629,2025-01-07,TikTok,T001,S89360,TikTok,1,Tuesday
U1630,2025-03-21,LinkedIn,L001,S20974,LinkedIn,3,Friday
U1630,2025-03-22,LinkedIn,L001,S91552,LinkedIn,3,Saturday
U1631,2025-01-13,Facebook,F001,S65612,Facebook,1,Monday
U1631,2025-01-14,LinkedIn,L001,S93536,LinkedIn,1,Tuesday
U1632,2025-03-14,Facebook,F002,S16458,Facebook,3,Friday
U1632,2025-03-15,Facebook,F001,S42222,Facebook,3,Saturday
U1632,2025-03-16,Google Ads,G001,S27352,Google Ads,3,Sunday
U1632,2025-03-17,Facebook,F001,S49267,unknown,3,Monday
U1633,2025-01-25,LinkedIn,L001,S82918,LinkedIn,1,Saturday
U1633,2025-01-26,TikTok,T001,S57965,TikTok,1,Sunday
U1633,2025-01-27,Facebook,F002,S92269,Facebook,1,Monday
U1634,2025-02-01,Facebook,F002,S19972,Facebook,2,Saturday
U1634,2025-02-02,TikTok,T001,S97948,TikTok,2,Sunday
U1634,2025-02-03,LinkedIn,L001,S24855,LinkedIn,2,Monday
U1635,2025-02-15,Google Ads,G002,S64437,Google Ads,2,Saturday
U1635,2025-02-16,LinkedIn,L001,S29731,LinkedIn,2,Sunday
U1635,2025-02-17,TikTok,T001,S91720,TikTok,2,Monday
U1636,2025-03-15,Facebook,F002,S97154,Facebook,3,Saturday
U1636,2025-03-16,LinkedIn,L001,S17612,LinkedIn,3,Sunday
U1636,2025-03-17,Google Ads,G002,S65897,unknown,3,Monday
U1637,2025-01-17,LinkedIn,L001,S44629,LinkedIn,1,Friday
U1637,2025-01-18,LinkedIn,L001,S30431,LinkedIn,1,Saturday
U1637,2025-01-19,Facebook,F001,S48015,Facebook,1,Sunday
U1637,2025-01-20,LinkedIn,L001,S48677,unknown,1,Monday
U1638,2025-01-19,LinkedIn,L001,S59832,unknown,1,Sunday
U1638,2025-01-20,TikTok,T001,S82204,TikTok,1,Monday
U1639,2025-03-07,Facebook,F002,S99506,Facebook,3,Friday
U1639,2025-03-08,Google Ads,G001,S28847,Google Ads,3,Saturday
U1640,2025-03-13,LinkedIn,L001,S23541,LinkedIn,3,Thursday
U1640,2025-03-14,TikTok,T001,S65673,TikTok,3,Friday
U1640,2025-03-15,TikTok,T001,S69072,unknown,3,Saturday
U1641,2025-03-15,LinkedIn,L001,S94105,LinkedIn,3,Saturday
U1641,2025-03-16,LinkedIn,L001,S80027,LinkedIn,3,Sunday
U1642,2025-01-17,TikTok,T001,S58380,TikTok,1,Friday
U1642,2025-01-18,Google Ads,G001,S45233,Google Ads,1,Saturday
U1643,2025-02-23,LinkedIn,L001,S19425,LinkedIn,2,Sunday
U1643,2025-02-24,Facebook,F001,S83746,Facebook,2,Monday
U1644,2025-01-08,LinkedIn,L001,S60411,LinkedIn,1,Wednesday
U1644,2025-01-09,LinkedIn,L001,S30707,LinkedIn,1,Thursday
U1644,2025-01-10,Google Ads,G002,S25037,Google Ads,1,Friday
U1644,2025-01-11,Facebook,F001,S98031,unknown,1,Saturday
U1644,2025-01-12,LinkedIn,L001,S84804,LinkedIn,1,Sunday
U1645,2025-03-16,TikTok,T001,S38314,TikTok,3,Sunday
U1645,2025-03-17,TikTok,T001,S97086,TikTok,3,Monday
U1645,2025-03-18,Facebook,F002,S91754,Facebook,3,Tuesday
U1645,2025-03-19,Google Ads,G002,S66131,Google Ads,3,Wednesday
U1646,2025-03-18,Google Ads,G001,S59228,Google Ads,3,Tuesday
U1646,2025-03-19,TikTok,T001,S38261,TikTok,3,Wednesday
U1646,2025-03-20,Facebook,F001,S94793,Facebook,3,Thursday
U1646,2025-03-21,LinkedIn,L001,S66176,unknown,3,Friday
U1647,2025-03-18,Facebook,F002,S85133,Facebook,3,Tuesday
U1647,2025-03-19,Facebook,F001,S27276,Facebook,3,Wednesday
U1648,2025-01-15,TikTok,T001,S20391,TikTok,1,Wednesday
U1648,2025-01-16,Facebook,F002,S88586,Facebook,1,Thursday
U1648,2025-01-17,LinkedIn,L001,S57553,unknown,1,Friday
U1648,2025-01-18,Google Ads,G002,S80658,Google Ads,1,Saturday
U1648,2025-01-19,Google Ads,G002,S49994,Google Ads,1,Sunday
U1649,2025-02-18,LinkedIn,L001,S10560,LinkedIn,2,Tuesday
U1649,2025-02-19,LinkedIn,L001,S28205,LinkedIn,2,Wednesday
U1650,2025-03-17,LinkedIn,L001,S78187,LinkedIn,3,Monday
U1650,2025-03-18,Facebook,F001,S45645,Facebook,3,Tuesday
U1650,2025-03-19,LinkedIn,L001,S79619,LinkedIn,3,Wednesday
U1650,2025-03-20,Facebook,F002,S92861,Facebook,3,Thursday
U1651,2025-02-13,LinkedIn,L001,S44493,LinkedIn,2,Thursday
U1651,2025-02-14,Google Ads,G002,S56930,Google Ads,2,Friday
U1651,2025-02-15,Facebook,F002,S42583,Facebook,2,Saturday
U1651,2025-02-16,Google Ads,G002,S57928,Google Ads,2,Sunday
U1651,2025-02-17,LinkedIn,L001,S22120,LinkedIn,2,Monday
U1652,2025-01-16,Facebook,F002,S87116,Facebook,1,Thursday
U1652,2025-01-17,LinkedIn,L001,S31605,LinkedIn,1,Friday
U1652,2025-01-18,Facebook,F002,S57598,Facebook,1,Saturday
U1652,2025-01-19,Google Ads,G002,S46912,Google Ads,1,Sunday
U1652,2025-01-20,LinkedIn,L001,S59882,LinkedIn,1,Monday
U1653,2025-01-27,LinkedIn,L001,S70998,LinkedIn,1,Monday
U1653,2025-01-28,LinkedIn,L001,S53356,LinkedIn,1,Tuesday
U1654,2025-03-17,Facebook,F002,S79672,Facebook,3,Monday
U1654,2025-03-18,LinkedIn,L001,S99110,LinkedIn,3,Tuesday
U1654,2025-03-19,LinkedIn,L001,S87199,unknown,3,Wednesday
U1654,2025-03-20,Google Ads,G001,S97858,unknown,3,Thursday
U1655,2025-02-21,Google Ads,G002,S54433,Google Ads,2,Friday
U1655,2025-02-22,LinkedIn,L001,S76188,LinkedIn,2,Saturday
U1655,2025-02-23,TikTok,T001,S46558,TikTok,2,Sunday
U1655,2025-02-24,LinkedIn,L001,S20435,LinkedIn,2,Monday
U1655,2025-02-25,Google Ads,G002,S79224,Google Ads,2,Tuesday
U1656,2025-01-20,Facebook,F001,S67745,Facebook,1,Monday
U1656,2025-01-21,Facebook,F002,S89422,Facebook,1,Tuesday
U1656,2025-01-22,TikTok,T001,S15912,TikTok,1,Wednesday
U1657,2025-03-05,Google Ads,G002,S91406,Google Ads,3,Wednesday
U1657,2025-03-06,Google Ads,G001,S80320,Google Ads,3,Thursday
U1657,2025-03-07,Facebook,F001,S85591,Facebook,3,Friday
U1657,2025-03-08,Google Ads,G001,S34722,Google Ads,3,Saturday
U1658,2025-01-09,Facebook,F002,S67632,Facebook,1,Thursday
U1658,2025-01-10,Facebook,F002,S74857,Facebook,1,Friday
U1658,2025-01-11,Facebook,F001,S11195,Facebook,1,Saturday
U1658,2025-01-12,TikTok,T001,S21415,TikTok,1,Sunday
U1659,2025-02-24,LinkedIn,L001,S42161,unknown,2,Monday
U1659,2025-02-25,Facebook,F001,S73190,Facebook,2,Tuesday
U1659,2025-02-26,Google Ads,G002,S24915,Google Ads,2,Wednesday
U1659,2025-02-27,Facebook,F001,S32620,Facebook,2,Thursday
U1660,2025-03-09,TikTok,T001,S42624,TikTok,3,Sunday
U1660,2025-03-10,Facebook,F001,S11695,unknown,3,Monday
U1661,2025-03-20,Google Ads,G002,S93346,Google Ads,3,Thursday
U1661,2025-03-21,TikTok,T001,S75546,TikTok,3,Friday
U1661,2025-03-22,LinkedIn,L001,S61977,LinkedIn,3,Saturday
U1661,2025-03-23,Google Ads,G001,S35651,Google Ads,3,Sunday
U1661,2025-03-24,TikTok,T001,S89198,TikTok,3,Monday
U1662,2025-01-10,LinkedIn,L001,S29420,LinkedIn,1,Friday
U1662,2025-01-11,Facebook,F001,S48640,Facebook,1,Saturday
U1662,2025-01-12,Facebook,F002,S27357,Facebook,1,Sunday
U1662,2025-01-13,TikTok,T001,S86853,TikTok,1,Monday
U1662,2025-01-14,TikTok,T001,S42872,TikTok,1,Tuesday
U1663,2025-01-10,TikTok,T001,S98731,TikTok,1,Friday
U1663,2025-01-11,Facebook,F001,S97793,Facebook,1,Saturday
U1663,2025-01-12,LinkedIn,L001,S87924,LinkedIn,1,Sunday
U1664,2025-03-17,TikTok,T001,S39545,TikTok,3,Monday
U1664,2025-03-18,Google Ads,G002,S71756,Google Ads,3,Tuesday
U1664,2025-03-19,TikTok,T001,S40615,TikTok,3,Wednesday
U1664,2025-03-20,LinkedIn,L001,S11245,LinkedIn,3,Thursday
U1664,2025-03-21,Google Ads,G002,S22856,unknown,3,Friday
U1665,2025-03-12,Facebook,F002,S83757,Facebook,3,Wednesday
U1665,2025-03-13,LinkedIn,L001,S65381,LinkedIn,3,Thursday
U1665,2025-03-14,Facebook,F001,S44568,Facebook,3,Friday
U1666,2025-03-12,Google Ads,G001,S70194,Google Ads,3,Wednesday
U1666,2025-03-13,Google Ads,G001,S75715,Google Ads,3,Thursday
U1666,2025-03-14,Facebook,F002,S27157,Facebook,3,Friday
U1666,2025-03-15,Facebook,F001,S66095,unknown,3,Saturday
U1667,2025-01-28,LinkedIn,L001,S26865,LinkedIn,1,Tuesday
U1667,2025-01-29,TikTok,T001,S65954,TikTok,1,Wednesday
U1667,2025-01-30,LinkedIn,L001,S16533,LinkedIn,1,Thursday
U1667,2025-01-31,TikTok,T001,S22755,TikTok,1,Friday
U1667,2025-02-01,Facebook,F002,S43371,Facebook,2,Saturday
U1668,2025-02-20,Google Ads,G002,S38343,unknown,2,Thursday
U1668,2025-02-21,LinkedIn,L001,S91081,LinkedIn,2,Friday
U1669,2025-01-13,LinkedIn,L001,S10148,LinkedIn,1,Monday
U1669,2025-01-14,LinkedIn,L001,S65833,LinkedIn,1,Tuesday
U1669,2025-01-15,Google Ads,G002,S71521,Google Ads,1,Wednesday
U1669,2025-01-16,TikTok,T001,S64544,TikTok,1,Thursday
U1669,2025-01-17,TikTok,T001,S79754,TikTok,1,Friday
U1670,2025-03-09,Facebook,F001,S45950,Facebook,3,Sunday
U1670,2025-03-10,Facebook,F001,S39381,Facebook,3,Monday
U1671,2025-03-13,LinkedIn,L001,S50081,LinkedIn,3,Thursday
U1671,2025-03-14,Facebook,F001,S92790,Facebook,3,Friday
U1671,2025-03-15,LinkedIn,L001,S39480,LinkedIn,3,Saturday
U1672,2025-02-20,LinkedIn,L001,S56193,LinkedIn,2,Thursday
U1672,2025-02-21,LinkedIn,L001,S90857,LinkedIn,2,Friday
U1673,2025-01-10,Facebook,F002,S68706,Facebook,1,Friday
U1673,2025-01-11,Facebook,F001,S97238,Facebook,1,Saturday
U1673,2025-01-12,LinkedIn,L001,S77321,LinkedIn,1,Sunday
U1673,2025-01-13,LinkedIn,L001,S92215,LinkedIn,1,Monday
U1674,2025-02-07,Google Ads,G002,S57928,Google Ads,2,Friday
U1674,2025-02-08,Google Ads,G002,S95038,unknown,2,Saturday
U1674,2025-02-09,Google Ads,G001,S27290,Google Ads,2,Sunday
U1675,2025-01-24,Google Ads,G001,S89472,Google Ads,1,Friday
U1675,2025-01-25,Facebook,F002,S20447,Facebook,1,Saturday
U1675,2025-01-26,Google Ads,G001,S95001,Google Ads,1,Sunday
U1675,2025-01-27,Google Ads,G001,S77643,Google Ads,1,Monday
U1675,2025-01-28,Google Ads,G001,S35017,Google Ads,1,Tuesday
U1676,2025-01-15,Facebook,F002,S90879,Facebook,1,Wednesday
U1676,2025-01-16,LinkedIn,L001,S38439,LinkedIn,1,Thursday
U1677,2025-02-06,Facebook,F002,S45774,Facebook,2,Thursday
U1677,2025-02-07,LinkedIn,L001,S32391,LinkedIn,2,Friday
U1677,2025-02-08,TikTok,T001,S24080,TikTok,2,Saturday
U1677,2025-02-09,LinkedIn,L001,S30874,LinkedIn,2,Sunday
U1678,2025-02-28,Facebook,F001,S88553,unknown,2,Friday
U1678,2025-03-01,TikTok,T001,S34714,TikTok,3,Saturday
U1678,2025-03-02,LinkedIn,L001,S14725,LinkedIn,3,Sunday
U1679,2025-03-18,Facebook,F002,S23092,Facebook,3,Tuesday
U1679,2025-03-19,LinkedIn,L001,S81667,unknown,3,Wednesday
U1679,2025-03-20,Facebook,F002,S22612,Facebook,3,Thursday
U1680,2025-02-05,TikTok,T001,S62137,TikTok,2,Wednesday
U1680,2025-02-06,TikTok,T001,S90720,unknown,2,Thursday
U1680,2025-02-07,Facebook,F001,S67920,Facebook,2,Friday
U1681,2025-02-02,Facebook,F001,S44600,unknown,2,Sunday
U1681,2025-02-03,Facebook,F001,S10432,Facebook,2,Monday
U1681,2025-02-04,LinkedIn,L001,S81947,LinkedIn,2,Tuesday
U1681,2025-02-05,Google Ads,G002,S97640,unknown,2,Wednesday
U1682,2025-01-25,Google Ads,G002,S54674,Google Ads,1,Saturday
U1682,2025-01-26,Google Ads,G001,S77996,Google Ads,1,Sunday
U1683,2025-01-02,Google Ads,G002,S85117,Google Ads,1,Thursday
U1683,2025-01-03,TikTok,T001,S85312,TikTok,1,Friday
U1683,2025-01-04,TikTok,T001,S82322,unknown,1,Saturday
U1684,2025-02-26,Facebook,F002,S42813,Facebook,2,Wednesday
U1684,2025-02-27,Facebook,F001,S32666,Facebook,2,Thursday
U1684,2025-02-28,LinkedIn,L001,S84519,unknown,2,Friday
U1684,2025-03-01,Google Ads,G002,S88561,unknown,3,Saturday
U1685,2025-03-14,Facebook,F002,S79180,Facebook,3,Friday
U1685,2025-03-15,LinkedIn,L001,S20778,unknown,3,Saturday
U1686,2025-03-15,Google Ads,G002,S85787,Google Ads,3,Saturday
U1686,2025-03-16,Facebook,F001,S79868,Facebook,3,Sunday
U1686,2025-03-17,LinkedIn,L001,S69949,LinkedIn,3,Monday
U1687,2025-03-15,TikTok,T001,S37610,unknown,3,Saturday
U1687,2025-03-16,TikTok,T001,S83374,TikTok,3,Sunday
U1688,2025-02-05,Facebook,F002,S22780,Facebook,2,Wednesday
U1688,2025-02-06,LinkedIn,L001,S11509,LinkedIn,2,Thursday
U1688,2025-02-07,Facebook,F001,S56874,Facebook,2,Friday
U1688,2025-02-08,Google Ads,G002,S88467,unknown,2,Saturday
U1689,2025-03-21,Google Ads,G002,S79778,unknown,3,Friday
U1689,2025-03-22,Facebook,F001,S40782,Facebook,3,Saturday
U1689,2025-03-23,TikTok,T001,S79035,TikTok,3,Sunday
U1689,2025-03-24,TikTok,T001,S18080,TikTok,3,Monday
U1689,2025-03-25,TikTok,T001,S88287,TikTok,3,Tuesday
U1690,2025-01-02,Facebook,F002,S84921,Facebook,1,Thursday
U1690,2025-01-03,Google Ads,G001,S25831,Google Ads,1,Friday
U1690,2025-01-04,LinkedIn,L001,S55708,LinkedIn,1,Saturday
U1690,2025-01-05,LinkedIn,L001,S45794,LinkedIn,1,Sunday
U1690,2025-01-06,Google Ads,G002,S48737,Google Ads,1,Monday
U1691,2025-01-02,Facebook,F002,S63024,Facebook,1,Thursday
U1691,2025-01-03,Facebook,F002,S10765,unknown,1,Friday
U1692,2025-01-07,TikTok,T001,S22975,TikTok,1,Tuesday
U1692,2025-01-08,Facebook,F002,S91371,Facebook,1,Wednesday
U1692,2025-01-09,Google Ads,G001,S48736,Google Ads,1,Thursday
U1692,2025-01-10,LinkedIn,L001,S19834,unknown,1,Friday
U1692,2025-01-11,Google Ads,G001,S20846,unknown,1,Saturday
U1693,2025-01-23,Facebook,F002,S84723,Facebook,1,Thursday
U1693,2025-01-24,LinkedIn,L001,S14311,LinkedIn,1,Friday
U1693,2025-01-25,LinkedIn,L001,S62134,unknown,1,Saturday
U1693,2025-01-26,Facebook,F002,S12580,Facebook,1,Sunday
U1693,2025-01-27,LinkedIn,L001,S52321,LinkedIn,1,Monday
U1694,2025-02-21,LinkedIn,L001,S24635,LinkedIn,2,Friday
U1694,2025-02-22,TikTok,T001,S36855,TikTok,2,Saturday
U1694,2025-02-23,LinkedIn,L001,S24260,LinkedIn,2,Sunday
U1694,2025-02-24,TikTok,T001,S19475,TikTok,2,Monday
U1695,2025-01-17,TikTok,T001,S42430,TikTok,1,Friday
U1695,2025-01-18,Facebook,F002,S12176,Facebook,1,Saturday
U1695,2025-01-19,LinkedIn,L001,S94153,LinkedIn,1,Sunday
U1695,2025-01-20,LinkedIn,L001,S87442,LinkedIn,1,Monday
U1696,2025-02-06,LinkedIn,L001,S88947,LinkedIn,2,Thursday
U1696,2025-02-07,Google Ads,G001,S47251,Google Ads,2,Friday
U1696,2025-02-08,Google Ads,G002,S61616,Google Ads,2,Saturday
U1696,2025-02-09,Facebook,F002,S82936,Facebook,2,Sunday
U1697,2025-03-09,Google Ads,G001,S22500,Google Ads,3,Sunday
U1697,2025-03-10,Facebook,F001,S32821,Facebook,3,Monday
U1697,2025-03-11,TikTok,T001,S24318,TikTok,3,Tuesday
U1697,2025-03-12,LinkedIn,L001,S62672,LinkedIn,3,Wednesday
U1698,2025-03-02,Facebook,F001,S12837,Facebook,3,Sunday
U1698,2025-03-03,Facebook,F001,S50077,Facebook,3,Monday
U1698,2025-03-04,TikTok,T001,S96348,TikTok,3,Tuesday
U1698,2025-03-05,Facebook,F001,S21109,Facebook,3,Wednesday
U1698,2025-03-06,LinkedIn,L001,S21036,LinkedIn,3,Thursday
U1699,2025-03-11,LinkedIn,L001,S91007,LinkedIn,3,Tuesday
U1699,2025-03-12,Facebook,F001,S48985,Facebook,3,Wednesday
U1700,2025-03-18,LinkedIn,L001,S63811,LinkedIn,3,Tuesday
U1700,2025-03-19,Facebook,F001,S76134,Facebook,3,Wednesday
U1701,2025-01-13,Google Ads,G002,S33671,Google Ads,1,Monday
U1701,2025-01-14,LinkedIn,L001,S54358,LinkedIn,1,Tuesday
U1702,2025-03-04,Facebook,F001,S50891,Facebook,3,Tuesday
U1702,2025-03-05,Facebook,F002,S27158,unknown,3,Wednesday
U1702,2025-03-06,Google Ads,G001,S34188,Google Ads,3,Thursday
U1702,2025-03-07,TikTok,T001,S22419,TikTok,3,Friday
U1702,2025-03-08,Facebook,F001,S17973,Facebook,3,Saturday
U1703,2025-01-26,Google Ads,G002,S33039,Google Ads,1,Sunday
U1703,2025-01-27,Facebook,F001,S69155,Facebook,1,Monday
U1703,2025-01-28,TikTok,T001,S79110,TikTok,1,Tuesday
U1704,2025-03-03,LinkedIn,L001,S71451,LinkedIn,3,Monday
U1704,2025-03-04,Google Ads,G002,S56728,Google Ads,3,Tuesday
U1704,2025-03-05,Facebook,F001,S86621,Facebook,3,Wednesday
U1704,2025-03-06,Google Ads,G001,S47271,Google Ads,3,Thursday
U1704,2025-03-07,Google Ads,G001,S33572,Google Ads,3,Friday
U1705,2025-02-16,Facebook,F001,S85199,Facebook,2,Sunday
U1705,2025-02-17,TikTok,T001,S37007,unknown,2,Monday
U1705,2025-02-18,TikTok,T001,S86772,TikTok,2,Tuesday
U1705,2025-02-19,Google Ads,G001,S28157,Google Ads,2,Wednesday
U1706,2025-03-11,Google Ads,G002,S68051,Google Ads,3,Tuesday
U1706,2025-03-12,Facebook,F002,S97889,Facebook,3,Wednesday
U1706,2025-03-13,Facebook,F002,S57367,Facebook,3,Thursday
U1706,2025-03-14,Google Ads,G001,S76168,Google Ads,3,Friday
U1706,2025-03-15,Google Ads,G001,S94821,Google Ads,3,Saturday
U1707,2025-02-06,TikTok,T001,S43822,TikTok,2,Thursday
U1707,2025-02-07,LinkedIn,L001,S62234,LinkedIn,2,Friday
U1707,2025-02-08,TikTok,T001,S85320,TikTok,2,Saturday
U1707,2025-02-09,Facebook,F002,S64290,unknown,2,Sunday
U1707,2025-02-10,TikTok,T001,S37657,TikTok,2,Monday
U1708,2025-03-05,TikTok,T001,S82154,TikTok,3,Wednesday
U1708,2025-03-06,TikTok,T001,S83551,TikTok,3,Thursday
U1708,2025-03-07,LinkedIn,L001,S63010,LinkedIn,3,Friday
U1708,2025-03-08,Google Ads,G002,S59608,unknown,3,Saturday
U1708,2025-03-09,LinkedIn,L001,S96008,LinkedIn,3,Sunday
U1709,2025-01-08,TikTok,T001,S60298,TikTok,1,Wednesday
U1709,2025-01-09,Google Ads,G001,S18118,Google Ads,1,Thursday
U1710,2025-02-28,TikTok,T001,S25185,TikTok,2,Friday
U1710,2025-03-01,Google Ads,G001,S43927,Google Ads,3,Saturday
U1711,2025-01-25,Facebook,F001,S71394,Facebook,1,Saturday
U1711,2025-01-26,Facebook,F002,S64816,Facebook,1,Sunday
U1711,2025-01-27,LinkedIn,L001,S72694,LinkedIn,1,Monday
U1711,2025-01-28,TikTok,T001,S22109,TikTok,1,Tuesday
U1712,2025-02-22,LinkedIn,L001,S12597,LinkedIn,2,Saturday
U1712,2025-02-23,Facebook,F001,S53151,unknown,2,Sunday
U1712,2025-02-24,TikTok,T001,S73832,TikTok,2,Monday
U1712,2025-02-25,Google Ads,G002,S71707,Google Ads,2,Tuesday
U1713,2025-01-03,LinkedIn,L001,S95205,LinkedIn,1,Friday
U1713,2025-01-04,Facebook,F002,S30968,Facebook,1,Saturday
U1714,2025-02-19,Google Ads,G001,S60192,Google Ads,2,Wednesday
U1714,2025-02-20,TikTok,T001,S77650,TikTok,2,Thursday
U1714,2025-02-21,Google Ads,G002,S32257,Google Ads,2,Friday
U1715,2025-03-02,LinkedIn,L001,S61672,LinkedIn,3,Sunday
U1715,2025-03-03,Google Ads,G002,S10694,unknown,3,Monday
U1716,2025-03-02,Facebook,F002,S74373,Facebook,3,Sunday
U1716,2025-03-03,TikTok,T001,S77507,TikTok,3,Monday
U1716,2025-03-04,Facebook,F002,S24677,unknown,3,Tuesday
U1716,2025-03-05,LinkedIn,L001,S77264,LinkedIn,3,Wednesday
U1716,2025-03-06,Google Ads,G002,S65244,Google Ads,3,Thursday
U1717,2025-02-10,LinkedIn,L001,S29159,LinkedIn,2,Monday
U1717,2025-02-11,LinkedIn,L001,S47405,LinkedIn,2,Tuesday
U1717,2025-02-12,Google Ads,G002,S54239,Google Ads,2,Wednesday
U1717,2025-02-13,Google Ads,G002,S20532,Google Ads,2,Thursday
U1718,2025-03-18,Google Ads,G002,S13271,Google Ads,3,Tuesday
U1718,2025-03-19,LinkedIn,L001,S15539,LinkedIn,3,Wednesday
U1718,2025-03-20,Facebook,F002,S78684,Facebook,3,Thursday
U1718,2025-03-21,Google Ads,G001,S61939,Google Ads,3,Friday
U1719,2025-01-15,TikTok,T001,S35117,TikTok,1,Wednesday
U1719,2025-01-16,LinkedIn,L001,S60624,LinkedIn,1,Thursday
U1719,2025-01-17,Google Ads,G002,S58094,Google Ads,1,Friday
U1719,2025-01-18,LinkedIn,L001,S96158,LinkedIn,1,Saturday
U1720,2025-02-10,LinkedIn,L001,S96105,LinkedIn,2,Monday
U1720,2025-02-11,TikTok,T001,S36707,TikTok,2,Tuesday
U1721,2025-02-02,Google Ads,G001,S30054,unknown,2,Sunday
U1721,2025-02-03,Facebook,F002,S98051,unknown,2,Monday
U1722,2025-02-16,Facebook,F002,S74094,Facebook,2,Sunday
U1722,2025-02-17,LinkedIn,L001,S43270,LinkedIn,2,Monday
U1722,2025-02-18,TikTok,T001,S83545,TikTok,2,Tuesday
U1722,2025-02-19,TikTok,T001,S87078,unknown,2,Wednesday
U1723,2025-03-11,Facebook,F002,S95836,Facebook,3,Tuesday
U1723,2025-03-12,LinkedIn,L001,S79650,LinkedIn,3,Wednesday
U1723,2025-03-13,Google Ads,G002,S79487,Google Ads,3,Thursday
U1723,2025-03-14,Google Ads,G002,S74182,Google Ads,3,Friday
U1724,2025-02-24,LinkedIn,L001,S90981,LinkedIn,2,Monday
U1724,2025-02-25,TikTok,T001,S11160,TikTok,2,Tuesday
U1724,2025-02-26,Facebook,F002,S29924,Facebook,2,Wednesday
U1724,2025-02-27,Facebook,F001,S11095,Facebook,2,Thursday
U1725,2025-01-24,TikTok,T001,S76615,TikTok,1,Friday
U1725,2025-01-25,Facebook,F001,S61999,Facebook,1,Saturday
U1725,2025-01-26,Facebook,F001,S80515,Facebook,1,Sunday
U1726,2025-03-02,Facebook,F002,S91144,Facebook,3,Sunday
U1726,2025-03-03,TikTok,T001,S71160,TikTok,3,Monday
U1726,2025-03-04,LinkedIn,L001,S68784,LinkedIn,3,Tuesday
